"","id","Contracts","Bridging Capacity","Influence","infl_norm"
"222","HU724319",37,0,0.002,0.181818181818182
"223","HU15000114",26,0,0.001,0.0909090909090909
"224","HU728339",4,0,0.001,0.0909090909090909
"225","HU346470",1,0,0,0
"226","HU44387185",1,0,0,0
"227","HU492313",3,0,0,0
"228","HU10735576",2,0,0,0
"229","HU332864",1,0,0,0
"230","HU725415",3,0,0.001,0.0909090909090909
"231","HU12503847",1,0,0,0
"232","HU15000074",2,0,0,0
"233","HU14147058",1,0,0,0
"234","HU728922",5,0,0.001,0.0909090909090909
"235","HU72472257",2,0,0,0
"236","HU376864",1,0,0,0
"237","HU21358195",4,0,0.001,0.0909090909090909
"238","HU725503",12,0,0.001,0.0909090909090909
"239","HU15000140",1,0,0,0
"240","HU730127",6,0,0.001,0.0909090909090909
"241","HU732693",11,0,0.001,0.0909090909090909
"242","HU15000225",2,0,0,0
"243","HU734334",4,0,0,0
"244","HU329794",7,0,0.001,0.0909090909090909
"245","HU15000198",3,0,0,0
"246","HU730864",7,0,0.001,0.0909090909090909
"247","HU13523398",9,0,0.001,0.0909090909090909
"248","HU731289",6,0,0.001,0.0909090909090909
"249","HU15000177",3,0,0,0
"250","HU308472",4,0,0,0
"251","HU15000003",4,0,0.001,0.0909090909090909
"252","HU492917",1,0,0,0
"253","HU22329006",1,0,0,0
"254","HU15000317",1,0,0,0
"255","HU388959",12,0,0.001,0.0909090909090909
"256","HU13357175",1,0,0,0
"257","HU734301",9,0,0.001,0.0909090909090909
"258","HU11157625",1,0,0,0
"259","HU735649",16,0,0.002,0.181818181818182
"260","HU15000093",3,0,0,0
"261","HU729325",41,0,0.004,0.363636363636364
"262","HU15000070",2,0,0,0
"263","HU10532603",1,0,0,0
"264","HU735650",17,0,0.001,0.0909090909090909
"265","HU12913480",29,0,0.001,0.0909090909090909
"266","HU362874",1,0,0,0
"267","HU29422942",12,0,0.001,0.0909090909090909
"268","HU726467",5,0,0.001,0.0909090909090909
"269","HU15000397",2,0,0,0
"270","HU10520798",5,0,0.001,0.0909090909090909
