"","id","Contracts","Bridging Capacity","Influence","infl_norm"
"161","HU726917",1,0,0.002,0.0434782608695652
"162","HU329804",1,0,0.004,0.130434782608696
"163","HU10941362",1,0,0.004,0.130434782608696
"164","HU432524",1,0,0.004,0.130434782608696
"165","HU12157817",1,0,0.004,0.130434782608696
"166","HU729600",1,0,0.004,0.130434782608696
"167","HU18010626",1,0,0.004,0.130434782608696
"168","HU735771",1,0,0.004,0.130434782608696
"169","HU10336706",1,0,0.004,0.130434782608696
"170","HU28229612",1,0,0.001,0
"171","HU730435",1,0,0.004,0.130434782608696
"172","HU14530579",1,0,0.004,0.130434782608696
"173","HU732703",1,0,0.004,0.130434782608696
"174","HU10417050",1,0,0.004,0.130434782608696
"175","HU11383079",1,0,0.002,0.0434782608695652
"176","HU734301",1,0,0.004,0.130434782608696
"177","HU10925399",1,0,0.004,0.130434782608696
"178","HU12879311",1,0,0.003,0.0869565217391304
"179","HU732879",1,0,0.004,0.130434782608696
"180","HU10418109",1,0,0.004,0.130434782608696
"181","HU735584",3,0,0.005,0.173913043478261
"182","HU13960571",2,0,0.004,0.130434782608696
"183","HU10752849",9,0,0.003,0.0869565217391304
"184","HU13223878",1,0,0.003,0.0869565217391304
"185","HU484996",1,0,0.004,0.130434782608696
"186","HU10442179",1,0,0.004,0.130434782608696
"187","HU14474431",1,0,0.003,0.0869565217391304
"188","HU725514",1,0,0.004,0.130434782608696
"189","HU11051914",1,0,0.004,0.130434782608696
"190","HU22143200",2,0,0.005,0.173913043478261
"191","HU13648075",1,0,0.003,0.0869565217391304
"192","HU11708616",3,0,0.004,0.130434782608696
"193","HU355937",1,0,0.004,0.130434782608696
"194","HU11718873",1,0,0.004,0.130434782608696
"195","HU726083",4,0,0.006,0.217391304347826
"196","HU10710212",2,0,0.003,0.0869565217391304
"197","HU728395",1,0,0.004,0.130434782608696
"198","HU10581236",1,0,0.004,0.130434782608696
"199","HU733656",6,0,0.007,0.260869565217391
"200","HU11302557",1,0,0.002,0.0434782608695652
"201","HU15000151",2,0,0.003,0.0869565217391304
"202","HU14138689",2,0,0.003,0.0869565217391304
"203","HU733371",1,0,0.004,0.130434782608696
"204","HU11001036",1,0,0.004,0.130434782608696
"205","HU23246052",1,0,0.002,0.0434782608695652
"206","HU735737",2,0,0.002,0.0434782608695652
"207","HU308801",1,0,0.002,0.0434782608695652
"208","HU726731",1,0,0.004,0.130434782608696
"209","HU14287147",1,0,0.004,0.130434782608696
