"","id","Contracts","Bridging Capacity","Influence","infl_norm"
"229","SK30232295",1,0,0.003,0.0769230769230769
"230","SK36018741",1,0,0.003,0.0769230769230769
"231","SK00306517",1,0,0.003,0.0769230769230769
"232","SK31321275",1,0,0.003,0.0769230769230769
"233","SK00313971",1,0,0.002,0.0384615384615385
"234","SK32242280",2,0,0.004,0.115384615384615
"235","SK31825249",2,0,0.002,0.0384615384615385
"236","SK36753203",1,0,0.001,0
"237","SK00326518",3,0,0.004,0.115384615384615
"238","SK31648185",1,0,0.002,0.0384615384615385
"239","SK35740655",7,0,0.007,0.230769230769231
"240","SK32460384",1,0,0.001,0
"241","SK34134557",2,0,0.003,0.0769230769230769
"242","SK31692648",1,0,0.001,0
"243","SK00309524",1,0,0.001,0
"244","SK49240005",1,0,0.002,0.0384615384615385
"245","SK00308994",1,0,0.003,0.0769230769230769
"246","SK36543586",1,0,0.003,0.0769230769230769
"247","SK00309745",1,0,0.001,0
"248","SK42196868",2,0,0.003,0.0769230769230769
"249","SK36461709",1,0,0.002,0.0384615384615385
"250","SK00000000",1,0,0.002,0.0384615384615385
"251","SK00309338",1,0,0.002,0.0384615384615385
"252","SK36385808",2,0,0.002,0.0384615384615385
"253","SK00321982",1,0,0.003,0.0769230769230769
"254","SK36058939",1,0,0.003,0.0769230769230769
"255","SK00321125",1,0,0.001,0
"256","SK31429424",1,0,0.001,0
"257","SK31588506",1,0,0.001,0
"258","SK00321575",2,0,0.004,0.115384615384615
"259","SK35765607",1,0,0.001,0
"260","SK00321257",1,0,0.001,0
"261","SK00329614",2,0,0.005,0.153846153846154
"262","SK36187232",1,0,0.003,0.0769230769230769
"263","SK35723041",1,0,0.001,0
"264","SK36028606",2,0,0.003,0.0769230769230769
"265","SK00311863",1,0,0.002,0.0384615384615385
"266","SK35755156",1,0,0.002,0.0384615384615385
"267","SK00603481",1,0,0.001,0
"268","SK36414930",1,0,0.002,0.0384615384615385
"269","SK00314897",1,0,0.002,0.0384615384615385
"270","SK00331996",1,0,0.001,0
"271","SK00321796",3,0,0.005,0.153846153846154
"272","SK00307769",1,0,0.003,0.0769230769230769
"273","SK35101199",1,0,0.003,0.0769230769230769
"274","SK31568963",3,0,0.003,0.0769230769230769
