"","id","Contracts","Bridging Capacity","Influence","infl_norm"
"181","HU62148319",1,0,0.001,0
"182","HU15000413",1,0,0.002,0.012987012987013
"183","HU300070",1,0,0.004,0.038961038961039
"184","HU12158485",1,0,0.004,0.038961038961039
"185","HU20963631",2,0,0.006,0.0649350649350649
"186","HU10904503",1,0,0.003,0.025974025974026
"187","HU10751343",1,0,0.003,0.025974025974026
"188","HU10486870",1,0,0.003,0.025974025974026
"189","HU329750",2,0,0.006,0.0649350649350649
"190","HU10304491",1,0,0.003,0.025974025974026
"191","HU735584",2,0,0.006,0.0649350649350649
"192","HU12585638",1,0,0.003,0.025974025974026
"193","HU311443",1,0,0.004,0.038961038961039
"194","HU11728700",1,0,0.004,0.038961038961039
"195","HU730105",1,0,0.004,0.038961038961039
"196","HU10827789",1,0,0.004,0.038961038961039
"197","HU15000265",1,0,0.001,0
"198","HU429739",1,0,0.004,0.038961038961039
"199","HU27697405",1,0,0.004,0.038961038961039
"200","HU10637784",1,0,0.002,0.012987012987013
"201","HU308812",1,0,0.004,0.038961038961039
"202","HU10773381",1,0,0.004,0.038961038961039
"203","HU12661640",1,0,0.003,0.025974025974026
"204","HU14515552",1,0,0.004,0.038961038961039
"205","HU13943741",1,0,0.004,0.038961038961039
"206","HU308900",1,0,0.004,0.038961038961039
"207","HU14592245",1,0,0.004,0.038961038961039
"208","HU320988",2,0,0.004,0.038961038961039
"209","HU12735345",2,0,0.004,0.038961038961039
"210","HU12631186",1,0,0.003,0.025974025974026
"211","HU12883668",1,0,0.003,0.025974025974026
"212","HU22601142",1,0,0.003,0.025974025974026
"213","HU22782616",2,0,0.004,0.038961038961039
"214","HU10647343",1,0,0.002,0.012987012987013
"215","HU589365",1,0,0.004,0.038961038961039
"216","HU14206728",1,0,0.004,0.038961038961039
"217","HU726489",1,0,0.004,0.038961038961039
"218","HU14005936",1,0,0.004,0.038961038961039
"219","HU724045",2,0,0.004,0.038961038961039
"220","HU11563776",2,0,0.004,0.038961038961039
"221","HU10859843",1,0,0.003,0.025974025974026
"222","HU726896",1,0,0.004,0.038961038961039
"223","HU13164184",1,0,0.004,0.038961038961039
"224","HU728032",1,0,0.004,0.038961038961039
"225","HU12325537",1,0,0.004,0.038961038961039
"226","HU329970",1,0,0.004,0.038961038961039
"227","HU12201521",1,0,0.004,0.038961038961039
"228","HU19014654",2,0,0.006,0.0649350649350649
"229","HU19931401",1,0,0.003,0.025974025974026
"230","HU308373",1,0,0.004,0.038961038961039
"231","HU22102526",1,0,0.004,0.038961038961039
"232","HU18462391",1,0,0.003,0.025974025974026
"233","HU15000094",1,0,0.002,0.012987012987013
"234","HU325851",1,0,0.002,0.012987012987013
"235","HU21906217",1,0,0.003,0.025974025974026
