id,Contracts,Bridging Capacity,Influence
HU359144,1,0,0.000
HU13142902,1,0,0.000
HU728241,2,0,0.000
HU11460037,3,0,0.001
HU730325,3,0,0.001
HU13437105,1,0,0.000
HU308735,1,0,0.000
HU13460033,1,0,0.000
HU21444395,1,0,0.000
HU729435,1,0,0.000
HU11925804,1,0,0.000
HU399520,1,0,0.000
HU15000348,1,0,0.000
HU733018,4,0,0.001
HU13279776,2,0,0.000
HU10706587,1,0,0.000
HU728438,2,0,0.000
HU13189228,2,0,0.000
HU169,1,0,0.000
HU731948,1,0,0.000
HU11837530,1,0,0.000
HU734730,1,0,0.000
HU11856001,2,0,0.000
HU727529,2,0,0.000
HU11875204,7,0,0.001
HU308416,3,0,0.001
HU11053727,6,0,0.001
HU735595,12,0,0.002
HU11401429,1,0,0.000
HU11355256,4,0,0.001
HU730644,6,0,0.001
HU10732614,7,0,0.001
HU10727201,3,0,0.000
HU730941,1,0,0.000
HU13839129,6,0,0.001
HU12322211,1,0,0.000
HU735847,3,0,0.001
HU12737976,2,0,0.000
HU726863,1,0,0.000
HU14613605,1,0,0.000
HU10008676,3,0,0.000
HU15000182,1,0,0.000
HU731410,3,0,0.001
HU13748429,1,0,0.000
HU728537,3,0,0.000
HU13739139,4,0,0.001
HU388959,4,0,0.001
HU10712434,3,0,0.000
HU725811,2,0,0.000
HU11886716,5,0,0.001
HU18018521,1,0,0.000
HU11267339,1,0,0.000
HU546405,1,0,0.000
HU13223490,5,0,0.001
HU490276,29,0,0.002
HU12855900,13,0,0.001
HU25264157,1,0,0.000
HU10352315,1,0,0.000
HU13923097,4,0,0.000
HU14287147,4,0,0.000
HU443162,1,0,0.000
HU15000098,1,0,0.000
HU733612,6,0,0.001
HU10459340,3,0,0.001
HU10724789,3,0,0.001
HU14021992,2,0,0.000
HU13295684,4,0,0.000
HU366212,1,0,0.000
HU11464749,4,0,0.001
HU728395,2,0,0.000
HU730138,2,0,0.000
HU311498,2,0,0.000
HU12193228,1,0,0.000
HU587206,2,0,0.000
HU726830,2,0,0.000
HU14115176,2,0,0.000
HU732978,2,0,0.000
HU12658363,3,0,0.001
HU760555,3,0,0.001
HU732077,1,0,0.000
HU51752578,1,0,0.000
HU545387,2,0,0.001
HU13281636,1,0,0.000
HU13899893,100,0,0.004
HU11864596,18,0,0.001
HU15000218,12,0,0.001
HU729556,1,0,0.000
HU11167026,2,0,0.001
HU325774,11,0,0.001
HU15000293,2,0,0.000
HU12147715,20,0,0.002
HU12277692,1,0,0.000
HU15000262,9,0,0.001
HU15000413,18,0,0.001
HU12178445,1,0,0.000
HU10446915,1,0,0.000
HU15000384,1,0,0.000
HU350855,1,0,0.000
HU13707824,2,0,0.001
HU725141,1,0,0.000
HU14663868,1,0,0.000
HU11998910,3,0,0.001
HU13557667,2,0,0.000
HU15000292,3,0,0.000
HU450274,1,0,0.000
HU13629229,1,0,0.000
HU336169,1,0,0.000
HU730523,1,0,0.000
HU13045726,1,0,0.000
HU11135003,1,0,0.000
HU15000197,1,0,0.000
HU733920,3,0,0.001
HU19979560,1,0,0.000
HU13933292,1,0,0.000
HU577193,1,0,0.000
HU11943628,2,0,0.000
HU11248772,1,0,0.000
HU10234116,33,0,0.001
HU451062,1,0,0.000
HU14699074,1,0,0.000
HU727354,2,0,0.000
HU11107235,1,0,0.000
HU490331,3,0,0.001
HU14666380,1,0,0.000
HU329750,7,0,0.001
HU12117354,2,0,0.000
HU52291973,1,0,0.000
HU725228,3,0,0.001
HU28041481,1,0,0.000
HU730754,1,0,0.000
HU10429532,4,0,0.001
HU733074,2,0,0.000
HU12137125,2,0,0.000
HU379249,1,0,0.000
HU12943968,1,0,0.000
HU11808352,1,0,0.000
HU416560,1,0,0.000
HU11295145,2,0,0.000
HU490737,1,0,0.000
HU13978767,2,0,0.001
HU403807,2,0,0.000
HU10404797,4,0,0.000
HU15000006,1,0,0.000
HU12134548,11,0,0.000
HU22265324,2,0,0.000
HU10369476,1,0,0.000
HU13217471,4,0,0.001
HU728746,1,0,0.000
HU726182,4,0,0.001
HU10830107,1,0,0.000
HU547600,1,0,0.000
HU366894,4,0,0.000
HU11271727,3,0,0.001
HU13854476,1,0,0.000
HU733227,1,0,0.000
HU15000399,1,0,0.000
HU14514166,1,0,0.000
HU12440771,1,0,0.000
HU724924,4,0,0.001
HU14769737,1,0,0.000
HU11581624,3,0,0.001
HU724649,1,0,0.000
HU13255499,4,0,0.000
HU12855728,3,0,0.000
HU397692,1,0,0.000
HU308461,5,0,0.001
HU367307,3,0,0.001
HU11121426,3,0,0.001
HU11876566,8,0,0.001
HU587273,2,0,0.001
HU10577044,1,0,0.000
HU729215,1,0,0.000
HU11273169,3,0,0.000
HU762285,1,0,0.000
HU22970970,1,0,0.000
HU11392259,3,0,0.000
HU732703,3,0,0.001
HU11271026,2,0,0.000
HU308449,2,0,0.001
HU15000111,1,0,0.000
HU300519,3,0,0.001
HU12872187,1,0,0.000
HU15000086,8,0,0.000
HU328995,6,0,0.001
HU20729101,1,0,0.000
HU15000374,1,0,0.000
HU15000085,3,0,0.000
HU730688,5,0,0.001
HU15000179,1,0,0.000
HU724034,3,0,0.001
HU13769167,1,0,0.000
HU10660368,2,0,0.000
HU764289,3,0,0.001
HU12429583,7,0,0.001
HU485168,1,0,0.000
HU11391069,2,0,0.000
HU440194,2,0,0.000
HU11718873,2,0,0.000
HU308450,5,0,0.001
HU13844776,2,0,0.000
HU323868,1,0,0.000
HU12969395,4,0,0.000
HU393661,4,0,0.001
HU14160231,1,0,0.000
HU11245030,2,0,0.000
HU736163,2,0,0.000
HU432337,1,0,0.000
HU22166988,1,0,0.000
HU726335,1,0,0.000
HU14925889,2,0,0.000
HU726874,1,0,0.000
HU10352281,1,0,0.000
HU366618,1,0,0.000
HU11469957,1,0,0.000
HU13028367,1,0,0.000
HU732462,1,0,0.000
HU11976738,1,0,0.000
HU11974004,1,0,0.000
HU14525331,1,0,0.000
HU14468096,8,0,0.000
HU725998,2,0,0.001
HU11062206,2,0,0.000
HU735759,3,0,0.000
HU15000116,2,0,0.000
HU19886662,1,0,0.000
HU397801,1,0,0.000
HU11239444,1,0,0.000
HU725503,4,0,0.000
HU15000100,3,0,0.000
HU732912,1,0,0.000
HU11025052,1,0,0.000
HU10670116,1,0,0.000
HU729204,2,0,0.001
HU11161013,1,0,0.000
HU725350,3,0,0.001
HU22921158,2,0,0.000
HU12684407,14,0,0.001
HU10275584,3,0,0.000
HU11975201,5,0,0.001
HU10381328,10,0,0.001
HU11164607,4,0,0.000
HU323857,1,0,0.000
HU11066877,4,0,0.001
HU23370603,1,0,0.000
HU10741007,3,0,0.000
HU10568448,3,0,0.000
HU15000216,13,0,0.001
